image_path,mineral,durete
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0646.jpg,gold,2.5
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0647.jpg,gold,2.94
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0648.jpg,gold,2.9
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0649.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0650.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0651.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0652.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0653.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0654.jpg,gold,2.55
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0655.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0656.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0657.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0658.jpg,gold,2.65
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0659.jpg,gold,2.6
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0660.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0661.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0662.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0663.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0664.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0665.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0666.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0667.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0668.jpg,gold,2.8
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0669.jpg,gold,3.0
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0670.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0671.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0672.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0673.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0674.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0675.jpg,gold,2.6
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0676.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0677.jpg,gold,2.76
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0678.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0679.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0680.jpg,gold,2.75
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0681.jpg,gold,2.75
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0682.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0683.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0684.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0685.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0686.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0687.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0688.jpg,gold,2.51
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0689.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0690.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0691.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0692.jpg,gold,2.86
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0693.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0694.jpg,gold,2.8
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0695.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0696.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0697.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0698.jpg,gold,2.9
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0699.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0700.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0701.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0702.jpg,gold,2.89
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0703.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0704.jpg,gold,2.84
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0705.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0706.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0707.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0708.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0709.jpg,gold,2.51
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0710.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0711.jpg,gold,2.76
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0712.jpg,gold,2.89
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0713.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0714.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0715.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0716.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0717.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0718.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0719.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0720.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0721.jpg,gold,2.84
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0722.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0723.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0724.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0725.jpg,gold,2.94
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0726.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0727.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0728.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0729.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0730.jpg,gold,2.51
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0731.jpg,gold,2.86
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0732.jpg,gold,2.85
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0733.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0734.jpg,gold,3.0
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0735.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0736.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0737.jpg,gold,2.54
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0738.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0739.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0740.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0741.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0742.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0743.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0744.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0745.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0746.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0747.jpg,gold,2.55
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0748.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0749.jpg,gold,2.8
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0750.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0751.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0752.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0753.jpg,gold,2.75
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0754.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0755.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0756.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0757.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0758.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0759.jpg,gold,2.79
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0760.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0761.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0762.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0763.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0764.jpg,gold,2.5
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0765.jpg,gold,2.61
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0766.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0767.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0768.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0769.jpg,gold,2.94
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0770.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0771.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0772.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0773.jpg,gold,2.85
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0774.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0775.jpg,gold,2.6
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0776.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0777.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0778.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0779.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0780.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0781.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0782.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0783.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0784.jpg,gold,2.75
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0785.jpg,gold,2.65
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0786.jpg,gold,2.8
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0787.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0788.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0789.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0790.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0791.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0792.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0793.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0794.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0795.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0796.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0797.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0798.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0799.jpg,gold,2.95
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0800.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0801.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0802.jpg,gold,2.51
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0803.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0804.jpg,gold,2.9
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0805.jpg,gold,2.55
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0806.jpg,gold,2.79
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0807.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0808.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0809.jpg,gold,2.99
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0810.jpg,gold,2.61
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0811.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0812.jpg,gold,2.8
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0813.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0814.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0815.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0816.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0817.jpg,gold,2.55
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0818.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0819.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0820.jpg,gold,2.65
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0821.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0822.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0823.jpg,gold,2.99
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0824.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0825.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0826.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0827.jpg,gold,2.67
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0828.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0829.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0830.jpg,gold,2.85
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0831.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0832.jpg,gold,2.61
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0833.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0834.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0835.jpg,gold,2.79
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0836.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0837.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0838.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0839.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0840.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0841.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0842.jpg,gold,2.9
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0843.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0844.jpg,gold,2.6
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0845.jpg,gold,2.54
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0846.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0847.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0848.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0849.jpg,gold,2.61
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0850.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0851.jpg,gold,2.9
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0852.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0853.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0854.jpg,gold,2.73
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0855.jpg,gold,2.65
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0856.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0857.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0858.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0859.jpg,gold,2.84
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0860.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0861.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0862.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0863.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0864.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0865.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0866.jpg,gold,2.99
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0867.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0868.jpg,gold,2.86
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0869.jpg,gold,2.53
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0870.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0871.jpg,gold,2.56
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0872.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0873.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0874.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0875.jpg,gold,2.54
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0876.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0877.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0878.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0879.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0880.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0881.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0882.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0883.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0884.jpg,gold,2.55
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0885.jpg,gold,2.68
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0886.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0887.jpg,gold,2.84
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0888.jpg,gold,2.83
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0889.jpg,gold,2.54
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0890.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0891.jpg,gold,2.59
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0892.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0893.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0894.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0895.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0896.jpg,gold,2.58
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0897.jpg,gold,2.94
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0898.jpg,gold,2.78
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0899.jpg,gold,2.62
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0900.jpg,gold,2.75
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0901.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0902.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0903.jpg,gold,2.61
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0904.jpg,gold,2.94
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0905.jpg,gold,2.97
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0906.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0907.jpg,gold,2.82
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0908.jpg,gold,2.81
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0909.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0910.jpg,gold,2.88
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0911.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0912.jpg,gold,2.84
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0913.jpg,gold,2.71
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0914.jpg,gold,2.87
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0915.jpg,gold,2.91
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0916.jpg,gold,2.57
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0917.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0918.jpg,gold,2.77
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0919.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0920.jpg,gold,2.72
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0921.jpg,gold,2.69
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0922.jpg,gold,2.96
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0923.jpg,gold,2.63
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0924.jpg,gold,2.92
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0925.jpg,gold,2.74
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0926.jpg,gold,2.76
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0927.jpg,gold,2.65
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0928.jpg,gold,2.79
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0929.jpg,gold,2.66
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0930.jpg,gold,2.52
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0931.jpg,gold,2.64
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0932.jpg,gold,2.5
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0933.jpg,gold,2.99
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0934.jpg,gold,2.98
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0935.jpg,gold,2.7
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0936.jpg,gold,2.86
C:/Users/dembe/Desktop/projet_minerai/images\gold\gold_0937.jpg,gold,2.67
